SiteID,Date,Band1_Mean,Band2_Mean,Band3_Mean,Band4_Mean,Band5_Mean,PH
Agri_Land,30-10-2019 00:00,0.186090574,0.158313468,0.10155721,0.083998598,0.114777319,5.156666667
Agri_Land,05-12-2019 00:00,0.145042986,0.113023333,0.068415627,0.048370317,0.07504493,5.42
Agri_Land,15-01-2020 00:00,0.252671748,0.222095072,0.170941904,0.160290912,0.233227894,5.266666667
Agri_Land,21-02-2020 00:00,0.374981076,0.364987165,0.336923301,0.343564063,0.393003494,5.393333333
Agri_Land,04-03-2020 00:00,0.21813713,0.186492041,0.142041311,0.124369361,0.20172824,5.2425
Agri_Land,27-05-2021 00:00,0.109045342,0.084657736,0.054480758,0.035090942,0.046629392,5.59
Agri_Land,25-06-2021 00:00,0.141319856,0.111584261,0.073730335,0.050682947,0.074334331,6.09
Agri_Land,16-07-2021 00:00,0.179105595,0.150598899,0.10940627,0.084664501,0.130513594,5.376666667
Agri_Land,06-08-2021 00:00,0.129154041,0.101609372,0.069024123,0.044944461,0.061897621,5.28
Agri_Land,13-08-2021 00:00,0.111609064,0.0843587,0.051284164,0.030516706,0.055184539,5.485
Agri_Land,02-09-2021 00:00,0.117943197,0.090322576,0.054878503,0.032471832,0.030160291,5.4
Agri_Land,16-09-2021 00:00,0.109126806,0.081891328,0.047260102,0.026383955,0.019759785,5.415
Agri_Land,03-06-2015 00:00,0.124838948,0.100054093,0.072414517,0.053775553,0.092112564,6.13
Agri_Land,15-07-2015 00:00,0.167870626,0.139556617,0.099127516,0.075746842,0.112695031,6.5025
Agri_Land,28-08-2015 00:00,0.203028396,0.171624169,0.121457152,0.089044727,0.122060515,6.63
Agri_Land,05-11-2015 00:00,0.121734224,0.093854666,0.05517533,0.036830802,0.032809507,6.062
Agri_Land,17-11-2015 00:00,0.199309096,0.165222839,0.102944024,0.083826855,0.090219468,6.046
Agri_Land,14-01-2016 00:00,0.283229828,0.24772653,0.181709841,0.176333398,0.199900746,5.636
Agri_Land,18-02-2016 00:00,0.206650585,0.172558963,0.124597721,0.110057473,0.189360604,5.598
Agri_Land,31-03-2016 00:00,0.462564766,0.466154128,0.441299707,0.451872826,0.417624682,5.484
Agri_Land,19-05-2016 00:00,0.109785005,0.084614024,0.054488976,0.03651759,0.036363248,5.858
Agri_Land,01-06-2016 00:00,0.132439762,0.105446868,0.070970282,0.04686686,0.059336815,5.944
Agri_Land,22-06-2016 00:00,0.104217522,0.080652863,0.051889095,0.035110056,0.036372591,6.4525
Agri_Land,21-07-2016 00:00,0.143885091,0.116949819,0.081703156,0.061619531,0.0802368,6.566666667
Agri_Land,17-08-2016 00:00,0.150085405,0.126283184,0.091983341,0.071964838,0.155256256,5.816666667
Agri_Land,09-09-2016 00:00,0.098506019,0.072723478,0.0421727,0.023483925,0.01855278,6.055
Agri_Land,19-01-2017 00:00,0.381581306,0.365071356,0.325167149,0.334433258,0.390623897,5.621666667
Agri_Land,05-07-2017 00:00,0.112281114,0.08496359,0.049898848,0.029996241,0.039216384,5.97
Agri_Land,20-07-2017 00:00,0.16226308,0.126651376,0.077801488,0.050872479,0.04667348,5.992
Agri_Land,11-09-2017 00:00,0.109683923,0.082499951,0.04988708,0.030637551,0.031676438,6.114
Agri_Land,15-06-2018 00:00,0.097787566,0.072852187,0.043167807,0.025949799,0.024682451,5.986
Agri_Land,23-08-2018 00:00,0.116480723,0.090301484,0.056568686,0.03520551,0.045756932,6.425
Agri_Land,12-09-2018 00:00,0.102094673,0.076254405,0.043155931,0.024110055,0.019891202,6.42
Agri_Land,12-10-2018 00:00,0.16002886,0.131591201,0.088629663,0.072814152,0.10132616,5.966
Agri_Land,19-03-2019 00:00,0.437834382,0.43170315,0.390761644,0.408562511,0.45791468,5.606666667
Agri_Land,18-06-2019 00:00,0.114132158,0.090547487,0.061434358,0.045802306,0.044776838,5.98
Agri_Land,24-07-2019 00:00,0.154639333,0.125863582,0.087751463,0.061197508,0.13345325,6.525
Agri_Land,11-09-2019 00:00,0.163500696,0.136341348,0.098996721,0.078337215,0.112097703,6.686666667
Agri_Land,18-10-2019 00:00,0.156834528,0.127699971,0.085229114,0.069236197,0.108569942,6.066
Agri_Land,23-02-2016,0.13121,0.11055612,0.086363696,0.077063575,0.12516128,7.77
Agri_Land,15-03-2016,0.13520168,0.10921469,0.0791059,0.06905765,0.12073371,7.51
Agri_Land,12-04-2016,0.115328826,0.096159585,0.07830838,0.067267075,0.13006723,7.9
Agri_Land,07-06-2016,0.12741686,0.10938741,0.09219014,0.07981767,0.10543942,8.92
Agri_Land,09-08-2016,0.12523322,0.104457684,0.08188677,0.06771752,0.092102036,8.83
Agri_Land,11-10-2016,0.09592191,0.07427315,0.051980875,0.03626318,0.02967693,7.01
Agri_Land,13-12-2016,0.18754506,0.16340417,0.12946782,0.117527924,0.17002271,7.31
Agri_Land,18-04-2017,0.12036553,0.097158805,0.07063426,0.056993473,0.07871653,7.55
Agri_Land,09-05-2017,0.09963126,0.08088485,0.06305035,0.0508924,0.035900578,7.72
Agri_Land,06-06-2017,0.09641145,0.07655493,0.056882855,0.043375723,0.03902022,8.27
Agri_Land,11-07-2017,0.09435895,0.07340867,0.05243467,0.03826836,0.03620197,9.08
Agri_Land,08-08-2017,0.10705306,0.085063055,0.062445093,0.04571351,0.054066245,8.61
Agri_Land,12-09-2017,0.1135879,0.09092103,0.06701207,0.048803214,0.067821294,8.22
Agri_Land,10-10-2017,0.118599586,0.09341907,0.06532633,0.048892118,0.06727975,7.82
Agri_Land,12-12-2017,0.16220754,0.13538058,0.09952081,0.084800206,0.1634407,6.71
Agri_Land,13-02-2018,0.13872224,0.11663841,0.09201822,0.078881696,0.098925695,7.67
Agri_Land,08-05-2018,0.098124154,0.07917651,0.060832184,0.04616824,0.035359953,6.33
Agri_Land,05-06-2018,0.1120075,0.0933741,0.0765647,0.060841754,0.06290674,8.14
Agri_Land,10-07-2018,0.0935142,0.073891185,0.0581039,0.039739467,0.0407494,9.13
Agri_Land,07-08-2018,0.11815037,0.095833056,0.072048895,0.055165555,0.059174046,8.74
Agri_Land,11-09-2018,0.15617749,0.13533948,0.109824695,0.09796656,0.14980142,8.16
Agri_Land,16-10-2018,0.09858547,0.077017196,0.05382157,0.039274495,0.027410707,7.0
Agri_Land,13-11-2018,0.1754984,0.15278612,0.12257278,0.11117264,0.15653755,6.93
Agri_Land,12-03-2019,0.3090914,0.29699343,0.27087164,0.27688542,0.29494128,7.42
Agri_Land,07-05-2019,0.10344294,0.084716424,0.0660926,0.05334497,0.04677005,7.46
Agri_Land,09-07-2019,0.10222084,0.08103182,0.05955796,0.042061716,0.06254843,9.88
Agri_Land,05-11-2019,0.11002474,0.08850692,0.06554991,0.050015617,0.035716098,7.55
Agri_Land,11-02-2020,0.13513246,0.111353494,0.08488204,0.07160876,0.12919231,7.66
Agri_Land,17-05-2020,0.766315,0.7548311,0.70129013,0.72679824,0.75151503,8.04
Agri_Land,04-08-2020,0.095996864,0.07498239,0.05603802,0.03844966,0.039089456,8.97
Agri_Land,02-09-2020,0.09474576,0.0747323,0.058303434,0.041005403,0.04332643,9.02
Agri_Land,06-10-2020,0.12344102,0.10049149,0.075612634,0.057342835,0.06288508,8.06
Agri_Land,17-11-2020,0.12307467,0.09815589,0.06989991,0.05554536,0.112677306,7.81
Agri_Land,08-12-2020,0.12263459,0.09670653,0.06578746,0.050850067,0.084179394,7.82
Agri_Land,13-04-2021,0.10528758,0.08766978,0.07041748,0.061425254,0.04777907,7.665761
Agri_Land,12-05-2021,0.12339438,0.10139832,0.074941725,0.06273112,0.076270096,7.983997
Agri_Land,07-06-2016,0.114046238,0.09467274,0.074243329,0.060875934,0.066796415,8.24
Agri_Land,09-08-2016,0.098577067,0.07656879,0.051487196,0.035375934,0.031450041,7.9
Agri_Land,26-09-2016,0.122204438,0.094177015,0.059845895,0.04597909,0.066456258,7.58
Agri_Land,10-10-2016,0.095861569,0.073537804,0.049702033,0.033318356,0.026867311,8.05
Agri_Land,16-03-2016,0.180556327,0.154385373,0.115588956,0.106073953,0.141473889,7.763333333
Agri_Land,13-04-2016,0.108272135,0.08903335,0.067727923,0.052705303,0.028592607,7.693333333
Agri_Land,10-08-2016,0.105479799,0.085237294,0.072092541,0.04572181,0.038242996,7.823333333
Agri_Land,06-09-2016,0.103796661,0.08104597,0.055926528,0.036403384,0.030354476,7.846666667
Agri_Land,08-11-2016,0.114478298,0.088593997,0.055222064,0.035003558,0.021417294,7.293333333
Agri_Land,16-05-2017,0.101047315,0.080825925,0.059443992,0.043730341,0.025599927,7.51
Agri_Land,10-07-2017,0.097251765,0.076514192,0.058227215,0.037227031,0.018872298,7.743333333
Agri_Land,07-08-2017,0.122578017,0.101363838,0.082293823,0.058712542,0.051596139,8.045
Agri_Land,11-09-2017,0.122182637,0.101286598,0.090116389,0.060584761,0.056484949,9.73
Agri_Land,10-10-2017,0.134048447,0.109082617,0.075976968,0.065176576,0.071770482,6.64
Agri_Land,12-05-2018,0.099181287,0.078765303,0.053663846,0.033745259,0.019032894,7.346666667
Agri_Land,09-06-2018,0.107757904,0.086841702,0.063073762,0.043407749,0.029957887,6.02
Agri_Land,11-08-2018,0.158686459,0.137669712,0.119767137,0.088930257,0.07711111,8.02
Agri_Land,17-09-2018,0.148751587,0.127656072,0.103805445,0.086838238,0.094948873,7.586666667
Agri_Land,13-10-2018,0.103997625,0.080340587,0.051269498,0.032779802,0.017301425,7.34
Agri_Land,08-06-2019,0.099856623,0.078223363,0.053821746,0.034430712,0.018037939,7.041877333
Agri_Land,21-03-2020,0.169233948,0.142574966,0.103008047,0.089113899,0.09360119,7.407633
Agri_Land,16-05-2020,0.177513689,0.153342545,0.120454907,0.110350445,0.137555212,7.274385667
Agri_Land,09-06-2020,0.186054558,0.164937764,0.130554169,0.116560727,0.137027934,7.567312333
Agri_Land,05-08-2020,0.102154657,0.082012877,0.066329792,0.0409353,0.030967711,7.600082667
Agri_Land,16-09-2020,0.136652052,0.11773777,0.101694115,0.073454998,0.087287627,7.738899667
Agri_Land,06-12-2020,0.127282649,0.099306881,0.061460886,0.042203683,0.032571379,7.140002333
Agri_Land,14-04-2021,0.111433871,0.094465248,0.073786713,0.053494982,0.02398569,7.624712
Agri_Land,11-05-2021,0.108525455,0.087708071,0.064851016,0.046101447,0.03995977,8.325187
Agri_Land,14-12-2021,0.136204302,0.105466917,0.062718041,0.043497365,0.0395656,7.139019333
Agri_Land,13-04-2016,0.102744281,0.082552925,0.059798449,0.044736542,0.023348631,7.79
Agri_Land,07-09-2016,0.103192188,0.08047998,0.052204188,0.035120729,0.0250501,7.466666667
Agri_Land,11-10-2016,0.099005908,0.076590925,0.049977969,0.030316446,0.01729906,7.353333333
Agri_Land,08-11-2016,0.113328531,0.089117624,0.057862174,0.037872326,0.022109438,7.743333333
Agri_Land,16-05-2017,0.099085398,0.079564333,0.05914668,0.043999132,0.023797682,7.51
Agri_Land,10-07-2017,0.097881727,0.077275492,0.055289712,0.037795398,0.021511743,7.756666667
Agri_Land,07-08-2017,0.116530634,0.095583759,0.074880511,0.051687807,0.042623434,9.2
Agri_Land,11-09-2017,0.118163757,0.09702982,0.078091465,0.051886007,0.055653073,9.52
Agri_Land,10-10-2017,0.125776455,0.098822549,0.063872047,0.045917209,0.050234411,7.713333333
Agri_Land,11-08-2018,0.145674601,0.123914458,0.098469526,0.071422912,0.057592709,8.57
Agri_Land,17-09-2018,0.12557447,0.104254484,0.079008378,0.060903698,0.062127177,7.213333333
Agri_Land,13-10-2018,0.102960207,0.080921032,0.053764079,0.03485642,0.017326759,7.66
Agri_Land,08-06-2019,0.102769613,0.082942277,0.061559178,0.043212846,0.022935506,7.411899667
Agri_Land,05-10-2019,0.102138743,0.0790876,0.051209662,0.032239906,0.01962786,7.606228
Agri_Land,21-03-2020,0.158627719,0.132059082,0.092181854,0.08180248,0.106728472,7.912349333
Agri_Land,16-05-2020,0.133539379,0.111748219,0.085753664,0.067061052,0.055312447,7.414494667
Agri_Land,09-06-2020,0.159193113,0.135087088,0.102535553,0.084816933,0.086750619,7.821291333
Agri_Land,05-08-2020,0.100483686,0.08124537,0.068854429,0.040588573,0.0281014,7.594325
Agri_Land,16-09-2020,0.133303627,0.112365343,0.087725691,0.065472558,0.064915717,7.528081333
Agri_Land,06-12-2020,0.126014844,0.099682689,0.063815638,0.044209272,0.032079864,7.515151667
Agri_Land,14-04-2021,0.110378407,0.09423811,0.076351002,0.06000562,0.024126798,7.598217
Agri_Land,11-05-2021,0.106394067,0.085154071,0.060544081,0.041458413,0.03305022,7.992933
Agri_Land,14-12-2021,0.1662976,0.137794092,0.09440846,0.079089008,0.081484444,7.310077
Agri_Land,16-03-2016,0.15234068,0.12226861,0.08153978,0.060246281,0.135444522,7.83
Agri_Land,13-04-2016,0.112361982,0.089773916,0.063101128,0.041808631,0.076539032,7.87
Agri_Land,11-05-2016,0.121735573,0.103429966,0.086165681,0.063967995,0.065140799,8.04
Agri_Land,08-06-2016,0.139055133,0.117893279,0.09583652,0.074212961,0.092653066,8.23
Agri_Land,13-07-2016,0.115386672,0.095254615,0.074135974,0.054811854,0.0604176,8.29
Agri_Land,10-08-2016,0.116348796,0.094122529,0.070506513,0.052866243,0.066056699,8.31
Agri_Land,14-09-2016,0.105529882,0.081884794,0.055166721,0.038300663,0.063381992,8.19
Agri_Land,14-12-2016,0.174080178,0.143285468,0.097833015,0.077235289,0.131434441,7.96
Agri_Land,15-03-2017,0.196223766,0.170556754,0.128305867,0.112735875,0.180151761,7.97
Agri_Land,19-04-2017,0.137554601,0.115328617,0.089012392,0.066427797,0.080580562,8.03
Agri_Land,11-10-2017,0.136710912,0.107215986,0.068319775,0.046393529,0.125685513,8.69
Agri_Land,14-12-2017,0.132000074,0.100205891,0.055416845,0.033091363,0.053983916,8.08
Agri_Land,14-03-2018,0.109991729,0.083824456,0.052815218,0.033488657,0.072282828,7.32
Agri_Land,11-04-2018,0.201812029,0.171100095,0.129429057,0.112728715,0.179891467,7.33
Agri_Land,09-05-2018,0.112163574,0.090834044,0.064457998,0.042589214,0.041654468,7.82
Agri_Land,14-11-2018,0.122170419,0.092891857,0.054102045,0.03279788,0.08574228,8.29
Agri_Land,13-03-2019,0.13149862,0.107187949,0.078508779,0.060650196,0.126406536,8.08
Agri_Land,05-06-2019,0.125352293,0.105921037,0.085606791,0.063258037,0.070424356,8.08
Agri_Land,07-08-2019,0.119710259,0.097597495,0.073595136,0.0549904,0.065850809,8.52
Agri_Land,09-10-2019,0.104972273,0.078851044,0.048585583,0.029675104,0.078973942,8.22
Agri_Land,18-03-2020,0.154293135,0.125915542,0.082187928,0.064767756,0.175298721,8.12
Agri_Land,06-05-2020,0.12126258,0.100014269,0.076370001,0.057390098,0.07807079,8.22
Agri_Land,20-05-2020,0.173972577,0.143789068,0.107534952,0.085102245,0.15933229,7.92
Agri_Land,24-06-2020,0.119121619,0.099223293,0.078359097,0.059011802,0.068380162,8.21
Agri_Land,08-07-2020,0.147409111,0.115459353,0.083198324,0.059919689,0.19930245,8.2
Agri_Land,22-07-2020,0.124949463,0.102362335,0.077651978,0.059080802,0.081053503,8.3
Agri_Land,05-08-2020,0.121815547,0.098344877,0.072635286,0.053892519,0.07951764,8.29
Agri_Land,19-08-2020,0.181505308,0.156194463,0.119828574,0.090951152,0.215799749,8.25
Agri_Land,09-09-2020,0.176896289,0.152859047,0.11806044,0.092482567,0.197232842,8.13
Agri_Land,23-09-2020,0.113396972,0.085605457,0.053196412,0.033278968,0.088123396,8.46
Agri_Land,09-12-2020,0.135207444,0.102181844,0.056543097,0.033054199,0.065991335,8.23
Agri_Land,14-04-2021,0.111220017,0.088155113,0.058394589,0.038025908,0.044447888,8.03
Agri_Land,14-07-2021,0.118763492,0.097812161,0.076265045,0.058640335,0.068240203,8.3
Agri_Land,11-08-2021,0.269115418,0.251377523,0.208633646,0.175352797,0.243131131,8.2
Agri_Land,15-09-2021,0.151080251,0.123623602,0.088957995,0.062982202,0.174516097,8.46
Agri_Land,13-10-2021,0.126630053,0.095336281,0.058102943,0.035972152,0.094893813,8.17
Agri_Land,09-11-2021,0.204422921,0.176324517,0.129460514,0.116430536,0.172207683,7.85
Agri_Land,08-12-2021,0.124424823,0.093292564,0.050466601,0.029212475,0.053133689,8.09
Agri_Land,24-02-2016,0.139875203,0.118197285,0.089018516,0.076811209,0.089459062,8.8
Agri_Land,13-04-2016,0.111835584,0.091890395,0.070942,0.054986462,0.070883259,8.87
Agri_Land,10-08-2016,0.110465206,0.088776253,0.066837661,0.051686015,0.114612602,8.7
Agri_Land,12-10-2016,0.104077727,0.079725757,0.050325599,0.034395054,0.050257213,8.65
Agri_Land,14-12-2016,0.114458784,0.088615201,0.054472066,0.039031472,0.046347439,8.73
Agri_Land,19-04-2017,0.138118029,0.113513909,0.081917293,0.064918935,0.07376346,8.84
Agri_Land,07-06-2017,0.111785054,0.092387833,0.073557131,0.06047973,0.081377812,8.63
Agri_Land,12-07-2017,0.104265787,0.083744563,0.062088706,0.04699146,0.089520037,8.5
Agri_Land,09-08-2017,0.131118044,0.108492836,0.082099088,0.064964034,0.118941501,8.59
Agri_Land,13-09-2017,0.124561548,0.102170229,0.077784888,0.059590448,0.103414863,8.59
Agri_Land,11-10-2017,0.150196224,0.121619374,0.086097971,0.067281015,0.095650211,8.55
Agri_Land,13-12-2017,0.142647222,0.112519801,0.068675123,0.048792034,0.044082399,8.55
Agri_Land,09-05-2018,0.10604316,0.085614622,0.063983724,0.047495924,0.071497008,8.94
Agri_Land,06-06-2018,0.110071577,0.089366965,0.066376552,0.049149185,0.067523867,8.74
Agri_Land,11-07-2018,0.112487555,0.091344163,0.068732783,0.050642565,0.103930846,8.75
Agri_Land,08-08-2018,0.10562145,0.083277427,0.058427755,0.042489689,0.090345256,8.95
Agri_Land,12-09-2018,0.175720513,0.155565888,0.125467107,0.114817381,0.154341176,9.03
Agri_Land,10-10-2018,0.104160145,0.079013832,0.047570687,0.031424392,0.03811989,9.01
Agri_Land,14-11-2018,0.129848152,0.102288432,0.064355113,0.048070453,0.048068956,8.64
Agri_Land,05-12-2018,0.182626963,0.149298847,0.10068541,0.085263178,0.090342201,8.59
Agri_Land,08-05-2019,0.109083749,0.089273192,0.071308874,0.053061225,0.082491443,8.61
Agri_Land,10-07-2019,0.1053859,0.084515691,0.064020261,0.048078123,0.094545253,8.66
Agri_Land,11-09-2019,0.105261981,0.082350008,0.057657588,0.040923223,0.078186639,8.63
Agri_Land,06-11-2019,0.112451337,0.085636973,0.051082753,0.033967301,0.034777515,8.63
Agri_Land,15-04-2020,0.114074141,0.094258264,0.068001598,0.055208594,0.057619143,8.92
Agri_Land,05-08-2020,0.102886207,0.080639921,0.059915137,0.043547399,0.136405483,8.74
Agri_Land,07-10-2020,0.165519863,0.141538367,0.106890015,0.088733792,0.115874983,8.7
Agri_Land,18-11-2020,0.127342224,0.098194949,0.058620229,0.039951261,0.036762364,8.66
Agri_Land,09-12-2020,0.125184491,0.094741672,0.053063352,0.034370434,0.028068632,8.66
Agri_Land,12-05-2021,0.114626512,0.095039278,0.075235099,0.055964209,0.101954021,8.63
Agri_Land,07-07-2021,0.14949964,0.128308386,0.100758165,0.083260357,0.132688612,8.7
Agri_Land,10-11-2021,0.117935926,0.089561939,0.052575741,0.034975227,0.036817204,8.44
Agri_Land,16-03-2016,0.152155697,0.121939845,0.080505416,0.058831297,0.146093324,8.0
Agri_Land,13-04-2016,0.108812265,0.085178621,0.056481898,0.036084674,0.078214668,8.0
Agri_Land,11-05-2016,0.121084064,0.102605589,0.084903896,0.062903658,0.064066052,7.92
Agri_Land,08-06-2016,0.139095366,0.117839798,0.095661104,0.074234121,0.092895806,8.12
Agri_Land,13-07-2016,0.115637966,0.09553346,0.074576251,0.05549987,0.060788643,8.17
Agri_Land,10-08-2016,0.116378017,0.094143808,0.070422478,0.05279379,0.065920122,8.31
Agri_Land,14-09-2016,0.106455795,0.082852393,0.056049537,0.039266583,0.061868954,8.12
Agri_Land,19-04-2017,0.137003928,0.11435508,0.087375313,0.064692214,0.080661573,8.07
Agri_Land,12-07-2017,0.118278161,0.098241918,0.077625103,0.058015477,0.064835407,8.05
Agri_Land,13-09-2017,0.17159234,0.143139705,0.105342582,0.078361794,0.197342083,8.22
Agri_Land,11-10-2017,0.137105688,0.108101942,0.067061797,0.046354428,0.121232294,8.39
Agri_Land,14-03-2018,0.11024306,0.084297627,0.053348992,0.033699051,0.061968856,7.4
Agri_Land,09-05-2018,0.111610696,0.090200551,0.063925616,0.041881286,0.042023651,7.98
Agri_Land,13-03-2019,0.13452819,0.110044882,0.08102531,0.062271357,0.121032745,8.06
Agri_Land,05-06-2019,0.125439882,0.105951689,0.085618466,0.063639231,0.071005829,8.01
Agri_Land,07-08-2019,0.11967472,0.097546376,0.073438846,0.055023987,0.066208929,8.29
Agri_Land,11-09-2019,0.112905279,0.088939376,0.061963674,0.043810386,0.07232558,8.3
Agri_Land,09-10-2019,0.106272615,0.080135003,0.04962381,0.03079096,0.075975724,8.26
Agri_Land,18-03-2020,0.15146625,0.123021603,0.079358347,0.061321918,0.175117105,8.09
Agri_Land,06-05-2020,0.121653847,0.100562036,0.077012368,0.058219183,0.077734552,8.17
Agri_Land,20-05-2020,0.173324063,0.143503875,0.107630782,0.085115969,0.152829915,7.9
Agri_Land,24-06-2020,0.119771823,0.100008667,0.079262137,0.060119174,0.068759747,8.02
Agri_Land,22-07-2020,0.124861278,0.102278709,0.077559471,0.05901254,0.081684344,8.23
Agri_Land,05-08-2020,0.12233489,0.098901875,0.073111042,0.054476846,0.080263563,8.38
Agri_Land,19-08-2020,0.184974059,0.159911454,0.123301439,0.094266526,0.214936018,8.24
Agri_Land,09-09-2020,0.176613003,0.152187705,0.117140956,0.091562472,0.193417117,7.98
Agri_Land,23-09-2020,0.114441194,0.086705357,0.054447718,0.034258004,0.090325408,8.16
Agri_Land,14-04-2021,0.110710084,0.087485403,0.057629243,0.037292961,0.045499485,8.03
Agri_Land,14-07-2021,0.11963959,0.098842412,0.077622898,0.060219582,0.069651388,8.18
Agri_Land,11-08-2021,0.271838337,0.254817188,0.212585911,0.179703563,0.238141254,8.15
Agri_Land,15-09-2021,0.150999352,0.123544365,0.088899381,0.063158505,0.167374447,8.33
Agri_Land,13-10-2021,0.127228782,0.095816888,0.058087729,0.036020525,0.088682681,8.08
Agri_Land,13-04-2016,0.126541823,0.105355784,0.081765331,0.061413404,0.069439083,8.03
Agri_Land,11-05-2016,0.119084366,0.100724541,0.083039232,0.065989599,0.070445299,8.26
Agri_Land,08-06-2016,0.126404107,0.107382789,0.087551206,0.070832752,0.094250113,8.1
Agri_Land,13-07-2016,0.117662206,0.099155597,0.082024738,0.065731034,0.07939066,7.31
Agri_Land,10-08-2016,0.125403568,0.105377853,0.085368685,0.066499375,0.085550785,8.12
Agri_Land,14-09-2016,0.107342586,0.08508911,0.061042212,0.045267012,0.064773619,8.21
Agri_Land,12-10-2016,0.129910305,0.107250251,0.079176784,0.063236192,0.122708201,8.2
Agri_Land,14-12-2016,0.1621584,0.129707038,0.083260581,0.06069034,0.103477463,8.25
Agri_Land,19-04-2017,0.125778869,0.099070951,0.065975837,0.045335047,0.06818375,8.23
Agri_Land,07-06-2017,0.131958559,0.113667659,0.09268292,0.074014299,0.097863026,7.85
Agri_Land,12-07-2017,0.124845713,0.107450977,0.089090474,0.071279965,0.074771754,7.93
Agri_Land,09-08-2017,0.179993078,0.155561104,0.119675554,0.094433948,0.183911562,8.08
Agri_Land,13-09-2017,0.147591576,0.12223386,0.089038201,0.066397503,0.138086423,8.16
Agri_Land,11-10-2017,0.135822505,0.105079457,0.066384591,0.044729356,0.084409393,8.21
Agri_Land,15-11-2017,0.184504464,0.157202274,0.12157084,0.103724793,0.167512834,7.98
Agri_Land,13-12-2017,0.141055241,0.109585054,0.064871602,0.042228214,0.060671646,8.23
Agri_Land,14-03-2018,0.108930334,0.08328221,0.053033769,0.03556066,0.050036889,7.54
Agri_Land,09-05-2018,0.123537421,0.102856196,0.082787439,0.064998001,0.075821124,8.36
Agri_Land,06-06-2018,0.124514401,0.10630814,0.087264843,0.069586731,0.08032579,7.73
Agri_Land,11-07-2018,0.124284998,0.106007218,0.087674759,0.071701117,0.079195641,8.19
Agri_Land,08-08-2018,0.123806462,0.105704181,0.085604466,0.070674323,0.078757934,8.35
Agri_Land,12-09-2018,0.165343985,0.141635299,0.11014545,0.092730887,0.188620359,8.15
Agri_Land,10-10-2018,0.10876593,0.08224538,0.049301006,0.030830001,0.05412681,8.41
Agri_Land,14-11-2018,0.191622511,0.163788781,0.122530319,0.104362413,0.164849371,8.07
Agri_Land,05-12-2018,0.181694299,0.147652134,0.098495074,0.077768289,0.143853202,7.85
Agri_Land,13-03-2019,0.127557755,0.102863193,0.073674731,0.055867948,0.086374618,8.09
Agri_Land,08-05-2019,0.120831743,0.102152131,0.081938483,0.062107071,0.066835813,7.9
Agri_Land,05-06-2019,0.126624465,0.107682481,0.089994073,0.072008431,0.083621264,8.13
Agri_Land,10-07-2019,0.124948055,0.106928781,0.089378379,0.071254201,0.085625365,8.02
Agri_Land,07-08-2019,0.12174774,0.102727972,0.084697098,0.067137673,0.08109273,8.11
Agri_Land,11-09-2019,0.119665131,0.096886702,0.070562214,0.053216822,0.078236103,7.95
Agri_Land,09-10-2019,0.14451392,0.117994159,0.086993106,0.068949059,0.135717407,8.18
Agri_Land,06-11-2019,0.115357138,0.087175764,0.050807662,0.030801885,0.055272777,8.09
Agri_Land,15-04-2020,0.147119582,0.124868818,0.098854028,0.081942208,0.107877657,8.05
Agri_Land,06-05-2020,0.120380223,0.099812321,0.078038611,0.062392984,0.077713653,7.79
Agri_Land,10-06-2020,0.146066979,0.11846333,0.084447235,0.062196624,0.09665405,7.88
Agri_Land,08-07-2020,0.126859844,0.108080849,0.0906903,0.075350612,0.09381374,7.96
Agri_Land,05-08-2020,0.148176759,0.125892743,0.099319786,0.079408668,0.119904153,7.87
Agri_Land,07-10-2020,0.259134114,0.249204606,0.21641551,0.193662375,0.234386802,7.94
Agri_Land,18-11-2020,0.128239036,0.097979859,0.057119295,0.035434108,0.059315283,7.97
Agri_Land,09-12-2020,0.143519595,0.109986693,0.064154789,0.041423012,0.067050025,7.87
Agri_Land,14-04-2021,0.121922322,0.099297643,0.076750934,0.060644787,0.066714488,7.63
Agri_Land,12-05-2021,0.121668503,0.101224132,0.080152676,0.063918777,0.082758747,7.7
Agri_Land,07-07-2021,0.125259176,0.10600768,0.087139018,0.070497215,0.098135166,7.96
Agri_Land,11-08-2021,0.259287953,0.240546778,0.200228512,0.17046611,0.245229751,7.89
Agri_Land,15-09-2021,0.206010744,0.183000833,0.144902289,0.11554423,0.200653464,7.89
Agri_Land,13-10-2021,0.1193799,0.089762449,0.054213252,0.033935111,0.068972543,8.0
Agri_Land,10-11-2021,0.133992851,0.102274925,0.060269255,0.038312543,0.068206303,7.73
Agri_Land,08-12-2021,0.129311293,0.097379982,0.053720348,0.032113507,0.043844521,7.85
Agri_Land,16-03-2016,0.201940894,0.17226477,0.130034134,0.11644958,0.163881481,8.39
Agri_Land,13-04-2016,0.11813581,0.097721405,0.076418318,0.058693644,0.062282104,8.25
Agri_Land,11-05-2016,0.109264471,0.090661727,0.073112883,0.058101978,0.068452254,8.36
Agri_Land,08-06-2016,0.112184778,0.090784967,0.068290539,0.052837279,0.080850564,8.44
Agri_Land,13-07-2016,0.106049486,0.086238243,0.066890657,0.051941566,0.070165187,8.49
Agri_Land,10-08-2016,0.108721986,0.086758807,0.063525632,0.047103714,0.071869381,8.5
Agri_Land,14-09-2016,0.09875498,0.07630872,0.052399889,0.037486255,0.055421013,8.41
